"broad_group","category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"nonproprietary","Diphenhydramine","Diphenhydramine_nonproprietary_raw.csv","Benadryl","50580-370-01","N/A","KIT","N/A","M012","Kenvue Brands LLC","50580-370","diphenhydramine hydrochloride","N/A","HUMAN OTC DRUG","06/12/2017","N/A","OTC MONOGRAPH DRUG","1 KIT in 1 PACKAGE (50580-370-01)  *  1 BOTTLE in 1 CARTON / 100 TABLET, FILM COATED in 1 BOTTLE *  4 BLISTER PACK in 1 CARTON / 12 TABLET, FILM COATED in 1 BLISTER PACK","N/A","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl","50580-370-01",NA,"KIT",NA,"M012","Kenvue Brands LLC","50580-370","diphenhydramine hydrochloride",NA,"HUMAN OTC DRUG","06/12/2017","N/A","OTC MONOGRAPH DRUG","1 KIT in 1 PACKAGE (50580-370-01)  *  1 BOTTLE in 1 CARTON / 100 TABLET, FILM COATED in 1 BOTTLE *  4 BLISTER PACK in 1 CARTON / 12 TABLET, FILM COATED in 1 BLISTER PACK","N/A","N/A","No","12/31/2026",2,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl Allergy Plus Congestion","50580-415-01","25 mg/1,                         10  mg/1","TABLET, FILM COATED","ORAL","M012","Kenvue Brands LLC","50580-415","Diphenhydramine Hydrochloride and Phenylephrine Hydrochloride","DIPHENHYDRAMINE HYDROCHLORIDE;  PHENYLEPHRINE HYDROCHLORIDE","HUMAN OTC DRUG","06/19/2017","N/A","OTC MONOGRAPH DRUG","2 BLISTER PACK in 1 CARTON (50580-415-01)  / 12 TABLET, FILM COATED in 1 BLISTER PACK","Adrenergic alpha1-Agonists [MoA],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  alpha-1 Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"nonproprietary","Diphenhydramine","Diphenhydramine_nonproprietary_raw.csv","Benadryl Allergy Plus Congestion","50580-415-01","25 mg/1,  10 mg/1","TABLET, FILM COATED","ORAL","M012","Kenvue Brands LLC","50580-415","Diphenhydramine Hydrochloride and Phenylephrine Hydrochloride","DIPHENHYDRAMINE HYDROCHLORIDE,  PHENYLEPHRINE HYDROCHLORIDE","HUMAN OTC DRUG","06/19/2017","N/A","OTC MONOGRAPH DRUG","2 BLISTER PACK in 1 CARTON (50580-415-01)  / 12 TABLET, FILM COATED in 1 BLISTER PACK","Adrenergic alpha1-Agonists [MoA],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  alpha-1 Adrenergic Agonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl Extra Strength","69968-0223-1","20 mg/g,                         1  mg/g","CREAM","TOPICAL","M017","Kenvue Brands LLC","69968-0223","Diphenhydramine Hydrochloride and Zinc Acetate","DIPHENHYDRAMINE HYDROCHLORIDE;  ZINC ACETATE","HUMAN OTC DRUG","11/01/2009","N/A","OTC MONOGRAPH DRUG","1 TUBE in 1 CARTON (69968-0223-1)  / 28.3 g in 1 TUBE","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl Extra Strength","69968-0223-2","20 mg/g,                         1  mg/g","CREAM","TOPICAL","M017","Kenvue Brands LLC","69968-0223","Diphenhydramine Hydrochloride and Zinc Acetate","DIPHENHYDRAMINE HYDROCHLORIDE;  ZINC ACETATE","HUMAN OTC DRUG","11/01/2009","N/A","OTC MONOGRAPH DRUG","28.3 g in 1 TUBE (69968-0223-2)","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl Extra Strength Itch Cooling","69968-0270-2","20 mg/mL,                         1  mg/mL","SPRAY","TOPICAL","M017","Kenvue Brands LLC","69968-0270","Diphenhydramine Hydrochloride and Zinc Acetate","DIPHENHYDRAMINE HYDROCHLORIDE;  ZINC ACETATE","HUMAN OTC DRUG","04/01/2019","N/A","OTC MONOGRAPH DRUG","59 mL in 1 BOTTLE, SPRAY (69968-0270-2)","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"nonproprietary","Diphenhydramine","Diphenhydramine_nonproprietary_raw.csv","Benadryl Extra Strength Itch Cooling","69968-0270-2","20 mg/mL,  1 mg/mL","SPRAY","TOPICAL","M017","Kenvue Brands LLC","69968-0270","Diphenhydramine Hydrochloride and Zinc Acetate","DIPHENHYDRAMINE HYDROCHLORIDE,  ZINC ACETATE","HUMAN OTC DRUG","04/01/2019","N/A","OTC MONOGRAPH DRUG","59 mL in 1 BOTTLE, SPRAY (69968-0270-2)","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"proprietary","Benadryl","Diphenhydramine_Benadryl_proprietary_raw.csv","Benadryl Extra Strength Itch Relief","69968-0459-1","1 mg/mL,                         20  mg/mL","SOLUTION","TOPICAL","M017","Kenvue Brands LLC","69968-0459","DIPHENHYDRAMINE HYDROCHLORIDE and Zinc Acetate","DIPHENHYDRAMINE HYDROCHLORIDE;  ZINC ACETATE","HUMAN OTC DRUG","06/01/2019","N/A","OTC MONOGRAPH DRUG","1 APPLICATOR in 1 CARTON (69968-0459-1)  / 14 mL in 1 APPLICATOR","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,"nonproprietary","Diphenhydramine","Diphenhydramine_nonproprietary_raw.csv","Benadryl Extra Strength Itch Relief","69968-0459-1","1 mg/mL,  20 mg/mL","SOLUTION","TOPICAL","M017","Kenvue Brands LLC","69968-0459","DIPHENHYDRAMINE HYDROCHLORIDE and Zinc Acetate","ZINC ACETATE,  DIPHENHYDRAMINE HYDROCHLORIDE","HUMAN OTC DRUG","06/01/2019","N/A","OTC MONOGRAPH DRUG","1 APPLICATOR in 1 CARTON (69968-0459-1)  / 14 mL in 1 APPLICATOR","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE],  Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC]","N/A","No","12/31/2026",0,FALSE,TRUE
